日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,報酬20D,基準20D,報酬60D,基準60D,月
2026-03-23,1308,亞聚,塑膠工業,觸發,進榜即觸發,17.9,75.0,2.0,0,-15.7,4.0,-23.1,4.2,2026-03
2026-03-23,6530,創威,通信網路業,進榜,觸發,95.54,74.0,1.0,0,27.7,4.0,0.4,4.2,2026-03
2026-03-23,6530,創威,通信網路業,觸發,進榜即觸發,95.54,74.0,1.0,0,27.7,4.0,0.4,4.2,2026-03
2026-03-23,7728,光焱科技,其他電子業,進榜,準備,875.88,94.0,3.0,0,-13.9,4.0,-20.1,4.2,2026-03
2026-03-23,1305,華夏,塑膠工業,觸發,,18.3,81.0,,3,-21.7,4.0,-28.2,4.2,2026-03
2026-03-23,6217,中探針,電子零組件業,移出,離高點太遠,171.0,99.0,,28,,,,,2026-03
2026-03-23,2426,鼎元,光電業,移出,離高點太遠,33.46,89.0,,14,,,,,2026-03
2026-03-23,1785,光洋科,其他電子類,移出,離高點太遠,89.3,78.0,,13,,,,,2026-03
2026-03-23,5289,宜鼎,電腦及週邊設備業,移出,離高點太遠,1051.87,97.0,,13,,,,,2026-03
2026-03-23,8112,至上,電子工業,移出,離高點太遠,77.08,82.0,,12,,,,,2026-03
2026-03-23,8271,宇瞻,半導體業,移出,離高點太遠,165.62,92.0,,12,,,,,2026-03
2026-03-23,4973,廣穎,半導體業,移出,離高點太遠,78.58,96.0,,12,,,,,2026-03
2026-03-23,6531,愛普*,半導體業,移出,離高點太遠,519.43,78.0,,11,,,,,2026-03
2026-03-23,1711,永光,化學工業,移出,離高點太遠,38.45,91.0,,11,,,,,2026-03
2026-03-23,3037,欣興,電子工業,移出,離高點太遠,497.98,97.0,,10,,,,,2026-03
2026-03-23,3260,威剛,半導體業,移出,離高點太遠,412.0,98.0,,7,,,,,2026-03
2026-03-23,5386,青雲,電腦及週邊設備業,移出,離高點太遠,239.05,100.0,,7,,,,,2026-03
2026-03-23,3006,晶豪科,電子工業,移出,離高點太遠,179.15,94.0,,7,,,,,2026-03
2026-03-23,2451,創見,半導體業,移出,離高點太遠,261.1,91.0,,7,,,,,2026-03
2026-03-23,5351,鈺創,半導體業,移出,離高點太遠,74.5,90.0,,7,,,,,2026-03
2026-03-23,3693,營邦,電腦及週邊設備業,移出,離高點太遠,474.57,88.0,,7,,,,,2026-03
2026-03-23,2478,大毅,電子工業,移出,掉出掃描母體,67.55,71.0,,6,,,,,2026-03
2026-03-23,2486,一詮,光電業,移出,離高點太遠,142.74,83.0,,6,,,,,2026-03
2026-03-23,6715,嘉基,電子工業,移出,離高點太遠,302.7,97.0,,5,,,,,2026-03
2026-03-23,8996,高力,電機機械,移出,離高點太遠,815.57,91.0,,5,,,,,2026-03
2026-03-23,3189,景碩,半導體業,移出,晚期未觸發,345.41,97.0,,5,,,,,2026-03
2026-03-23,4989,榮科,電子零組件業,移出,突破失敗,64.82,89.0,,5,,,,,2026-03
2026-03-23,6788,華景電,半導體業,移出,突破失敗,331.39,71.0,,5,,,,,2026-03
2026-03-23,1809,中釉,玻璃陶瓷,移出,離高點太遠,29.07,80.0,,5,,,,,2026-03
2026-03-23,3105,穩懋,半導體業,移出,離高點太遠,313.68,96.0,,4,,,,,2026-03
2026-03-23,4991,環宇-KY,半導體業,移出,突破失敗,385.0,93.0,,3,,,,,2026-03
2026-03-23,3363,上詮,通信網路業,移出,突破失敗,661.0,85.0,,3,,,,,2026-03
2026-03-23,3221,台嘉碩,通信網路業,移出,突破失敗,33.44,84.0,,3,,,,,2026-03
2026-03-23,2349,錸德,光電業,移出,掉出掃描母體,15.8,72.0,,3,,,,,2026-03
2026-03-24,7610,聯友金屬,綠能環保,進榜,觸發,293.41,98.0,6.0,0,79.0,1.9,602.7,4.5,2026-03
2026-03-24,7610,聯友金屬,綠能環保,觸發,進榜即觸發,293.41,98.0,6.0,0,79.0,1.9,602.7,4.5,2026-03
2026-03-24,3221,台嘉碩,通信網路業,進榜,觸發,36.77,88.0,1.0,0,22.9,1.9,59.9,4.5,2026-03
2026-03-24,3221,台嘉碩,通信網路業,觸發,進榜即觸發,36.77,88.0,1.0,0,22.9,1.9,59.9,4.5,2026-03
2026-03-24,6205,詮欣,電子工業,進榜,準備,60.85,78.0,1.0,0,26.6,1.9,35.6,4.5,2026-03
2026-03-24,6830,汎銓,其他電子業,移出,離高點太遠,409.88,94.0,,48,,,,,2026-03
2026-03-24,7728,光焱科技,其他電子業,移出,離高點太遠,788.39,92.0,,1,,,,,2026-03
2026-03-24,6683,雍智科技,半導體業,移出,離高點太遠,1094.44,95.0,,18,,,,,2026-03
2026-03-24,4542,科嶠,電子零組件業,移出,離高點太遠,175.55,95.0,,12,,,,,2026-03
2026-03-24,3595,山太士,光電業,移出,離高點太遠,1600.0,100.0,,11,,,,,2026-03
2026-03-24,6727,亞泰金屬,電子零組件業,移出,掉出掃描母體,273.03,70.0,,11,,,,,2026-03
2026-03-24,2337,旺宏,半導體業,移出,離高點太遠,136.5,100.0,,7,,,,,2026-03
2026-03-24,2367,燿華,電子工業,移出,離高點太遠,67.92,95.0,,7,,,,,2026-03
2026-03-24,3430,奇鈦科,化學工業,移出,掉出掃描母體,75.06,77.0,,7,,,,,2026-03
2026-03-24,2495,普安,其他電子業,移出,離高點太遠,35.5,80.0,,6,,,,,2026-03
2026-03-24,3049,精金,電子工業,移出,離高點太遠,14.6,92.0,,6,,,,,2026-03
2026-03-24,2399,映泰,電子工業,移出,離高點太遠,30.9,76.0,,6,,,,,2026-03
2026-03-24,6127,九豪,電子零組件業,移出,離高點太遠,40.25,89.0,,5,,,,,2026-03
2026-03-24,3135,凌航,半導體業,移出,離高點太遠,123.74,99.0,,5,,,,,2026-03
2026-03-24,2369,菱生,電子工業,移出,離高點太遠,32.65,84.0,,4,,,,,2026-03
2026-03-24,8064,東捷,光電業,移出,離高點太遠,64.13,77.0,,8,,,,,2026-03
2026-03-25,3017,奇鋐,電子工業,進榜,觸發,2085.55,87.0,4.0,0,40.2,0.3,15.5,2.4,2026-03
2026-03-25,3017,奇鋐,電子工業,觸發,進榜即觸發,2085.55,87.0,4.0,0,40.2,0.3,15.5,2.4,2026-03
2026-03-25,2455,全新,通信網路業,進榜,觸發,264.7,85.0,4.0,0,29.8,0.3,49.3,2.4,2026-03
2026-03-25,2455,全新,通信網路業,觸發,進榜即觸發,264.7,85.0,4.0,0,29.8,0.3,49.3,2.4,2026-03
2026-03-25,3026,禾伸堂,電子工業,進榜,觸發,132.64,74.0,2.0,0,61.8,0.3,509.2,2.4,2026-03
2026-03-25,3026,禾伸堂,電子工業,觸發,進榜即觸發,132.64,74.0,2.0,0,61.8,0.3,509.2,2.4,2026-03
2026-03-25,3583,辛耘,半導體業,進榜,觸發,492.42,71.0,1.0,0,64.0,0.3,77.5,2.4,2026-03
2026-03-25,3583,辛耘,半導體業,觸發,進榜即觸發,492.42,71.0,1.0,0,64.0,0.3,77.5,2.4,2026-03
2026-03-25,5292,華懋,綠能環保,進榜,觸發,195.08,71.0,3.0,0,12.3,0.3,2.7,2.4,2026-03
2026-03-25,5292,華懋,綠能環保,觸發,進榜即觸發,195.08,71.0,3.0,0,12.3,0.3,2.7,2.4,2026-03
2026-03-25,4991,環宇-KY,半導體業,進榜,準備,437.0,95.0,3.0,0,36.4,0.3,22.7,2.4,2026-03
2026-03-25,7815,新特,半導體業,進榜,準備,410.5,93.0,1.0,0,25.2,0.3,3.3,2.4,2026-03
2026-03-25,6788,華景電,半導體業,進榜,準備,386.86,78.0,3.0,0,14.5,0.3,10.9,2.4,2026-03
2026-03-25,1708,東鹼,化學工業,移出,掉出掃描母體,41.26,71.0,,6,,,,,2026-03
2026-03-25,1305,華夏,塑膠工業,移出,離高點太遠,15.92,72.0,,5,,,,,2026-03
2026-03-25,1304,台聚,塑膠工業,移出,掉出掃描母體,15.18,75.0,,2,,,,,2026-03
2026-03-25,1308,亞聚,塑膠工業,移出,掉出掃描母體,17.41,73.0,,2,,,,,2026-03
2026-03-26,3081,聯亞,通信網路業,進榜,觸發,1533.97,98.0,5.0,0,50.3,0.0,27.5,2.6,2026-03
2026-03-26,3081,聯亞,通信網路業,觸發,進榜即觸發,1533.97,98.0,5.0,0,50.3,0.0,27.5,2.6,2026-03
2026-03-26,4906,正文,通信網路業,進榜,觸發,36.21,72.0,1.0,0,-1.0,0.0,23.9,2.6,2026-03
2026-03-26,4906,正文,通信網路業,觸發,進榜即觸發,36.21,72.0,1.0,0,-1.0,0.0,23.9,2.6,2026-03
2026-03-26,2313,華通,電子工業,進榜,準備,241.32,97.0,3.0,0,-4.1,0.0,-0.5,2.6,2026-03
2026-03-26,6683,雍智科技,半導體業,進榜,準備,1253.63,97.0,3.0,0,35.7,0.0,54.0,2.6,2026-03
2026-03-26,2355,敬鵬,電子工業,進榜,準備,48.24,73.0,2.0,0,8.9,0.0,13.2,2.6,2026-03
2026-03-26,2419,仲琦,通信網路業,進榜,準備,33.25,72.0,2.0,0,-5.0,0.0,-14.0,2.6,2026-03
2026-03-26,4958,臻鼎-KY,電子零組件業,進榜,準備,217.02,71.0,3.0,0,64.1,0.0,170.5,2.6,2026-03
2026-03-26,8240,華宏,光電業,移出,掉出掃描母體,54.24,76.0,,9,,,,,2026-03
2026-03-26,4967,十銓,半導體業,移出,離高點太遠,222.31,94.0,,8,,,,,2026-03
2026-03-26,5452,佶優,其他電子類,移出,離高點太遠,34.08,73.0,,6,,,,,2026-03
2026-03-26,7795,長廣,電子零組件業,移出,離高點太遠,377.06,82.0,,6,,,,,2026-03
2026-03-26,6205,詮欣,電子工業,移出,掉出掃描母體,58.49,74.0,,2,,,,,2026-03
2026-03-26,3221,台嘉碩,通信網路業,移出,離高點太遠,32.64,82.0,,2,,,,,2026-03
2026-03-27,4971,IET-KY,半導體業,進榜,觸發,576.78,96.0,4.0,0,30.6,0.4,-10.4,2.3,2026-03
2026-03-27,4971,IET-KY,半導體業,觸發,進榜即觸發,576.78,96.0,4.0,0,30.6,0.4,-10.4,2.3,2026-03
2026-03-27,2484,希華,電子工業,進榜,觸發,30.62,75.0,3.0,0,31.1,0.4,126.2,2.3,2026-03
2026-03-27,2484,希華,電子工業,觸發,進榜即觸發,30.62,75.0,3.0,0,31.1,0.4,126.2,2.3,2026-03
2026-03-27,3105,穩懋,半導體業,進榜,準備,380.9,98.0,1.0,0,30.6,0.4,21.6,2.3,2026-03
2026-03-27,3265,台星科,半導體業,進榜,準備,141.36,74.0,3.0,0,15.9,0.4,30.1,2.3,2026-03
2026-03-27,6147,頎邦,半導體業,進榜,準備,75.85,72.0,1.0,0,87.5,0.4,217.1,2.3,2026-03
2026-03-27,6213,聯茂,電子工業,進榜,準備,156.68,71.0,3.0,0,60.4,0.4,114.9,2.3,2026-03
2026-03-27,2313,華通,電子工業,觸發,,265.4,97.0,,1,-11.3,0.4,-12.2,2.3,2026-03
2026-03-27,6683,雍智科技,半導體業,觸發,,1378.0,98.0,,1,33.2,0.4,36.1,2.3,2026-03
2026-03-27,2330,台積電,半導體業,移出,掉出掃描母體,1835.1,72.0,,70,,,,,2026-03
2026-03-27,6788,華景電,半導體業,移出,掉出掃描母體,367.57,73.0,,2,,,,,2026-03
2026-03-30,6588,東典光電,通信網路業,進榜,觸發,129.5,98.0,5.0,0,5.8,1.4,-30.0,1.3,2026-03
2026-03-30,6588,東典光電,通信網路業,觸發,進榜即觸發,129.5,98.0,5.0,0,5.8,1.4,-30.0,1.3,2026-03
2026-03-30,3167,大量,電機機械,進榜,觸發,407.03,90.0,4.0,0,99.0,1.4,87.0,1.3,2026-03
2026-03-30,3167,大量,電機機械,觸發,進榜即觸發,407.03,90.0,4.0,0,99.0,1.4,87.0,1.3,2026-03
2026-03-30,1304,台聚,塑膠工業,進榜,觸發,17.6,82.0,1.0,0,-22.8,1.4,-25.8,1.3,2026-03
2026-03-30,1304,台聚,塑膠工業,觸發,進榜即觸發,17.6,82.0,1.0,0,-22.8,1.4,-25.8,1.3,2026-03
2026-03-30,8027,鈦昇,電機機械,進榜,觸發,144.0,76.0,2.0,0,22.2,1.4,45.8,1.3,2026-03
2026-03-30,8027,鈦昇,電機機械,觸發,進榜即觸發,144.0,76.0,2.0,0,22.2,1.4,45.8,1.3,2026-03
2026-03-30,6727,亞泰金屬,電子零組件業,進榜,準備,324.46,85.0,2.0,0,19.4,1.4,21.2,1.3,2026-03
2026-03-30,1305,華夏,塑膠工業,進榜,準備,18.26,80.0,3.0,0,-23.1,1.4,-29.3,1.3,2026-03
2026-03-30,1326,台化,塑膠工業,進榜,準備,48.1,80.0,3.0,0,7.9,1.4,12.7,1.3,2026-03
2026-03-30,1308,亞聚,塑膠工業,進榜,準備,19.13,79.0,2.0,0,-25.0,1.4,-29.1,1.3,2026-03
2026-03-30,3665,貿聯-KY,其他電子業,進榜,準備,1863.92,78.0,3.0,0,47.9,1.4,-1.3,1.3,2026-03
2026-03-30,7734,印能科技,半導體業,觸發,,2012.4,90.0,,12,61.0,1.4,50.4,1.3,2026-03
2026-03-30,2855,統一證,金融保險,移出,掉出掃描母體,31.57,71.0,,63,,,,,2026-03
2026-03-30,3028,增你強,電子工業,移出,晚期未觸發,47.94,76.0,,12,,,,,2026-03
2026-03-30,6894,衛司特,綠能環保類,移出,突破失敗,333.0,83.0,,12,,,,,2026-03
2026-03-30,6530,創威,通信網路業,移出,突破失敗,87.41,72.0,,7,,,,,2026-03
2026-03-30,4906,正文,通信網路業,移出,掉出掃描母體,36.7,71.0,,4,,,,,2026-03
2026-03-30,2484,希華,電子工業,移出,掉出掃描母體,30.62,75.0,,3,,,,,2026-03
2026-03-31,6147,頎邦,半導體業,移出,掉出掃描母體,75.76,73.0,,4,,,,,2026-03
2026-03-31,6515,穎崴,電子工業,移出,離高點太遠,7097.51,99.0,,81,,,,,2026-03
2026-03-31,6187,萬潤,其他電子類,移出,離高點太遠,799.83,94.0,,34,,,,,2026-03
2026-03-31,3036,文曄,電子工業,移出,離高點太遠,210.98,83.0,,34,,,,,2026-03
2026-03-31,2368,金像電,電子零組件業,移出,離高點太遠,853.96,85.0,,20,,,,,2026-03
2026-03-31,3498,陽程,其他電子類,移出,離高點太遠,68.9,76.0,,19,,,,,2026-03
2026-03-31,6739,竹陞科技,其他電子業,移出,離高點太遠,1091.94,80.0,,19,,,,,2026-03
2026-03-31,3675,德微,半導體業,移出,掉出掃描母體,192.0,72.0,,19,,,,,2026-03
2026-03-31,6451,訊芯-KY,半導體業,移出,離高點太遠,295.85,89.0,,18,,,,,2026-03
2026-03-31,2360,致茂,其他電子業,移出,離高點太遠,1452.71,95.0,,18,,,,,2026-03
2026-03-31,4977,眾達-KY,電子工業,移出,離高點太遠,167.76,77.0,,18,,,,,2026-03
2026-03-31,7751,竑騰,電子工業,移出,離高點太遠,1380.0,96.0,,13,,,,,2026-03
2026-03-31,8155,博智,電子零組件業,移出,離高點太遠,234.98,81.0,,13,,,,,2026-03
2026-03-31,4991,環宇-KY,半導體業,移出,離高點太遠,390.0,95.0,,6,,,,,2026-03
2026-03-31,2455,全新,通信網路業,移出,離高點太遠,244.84,84.0,,6,,,,,2026-03
2026-03-31,3583,辛耘,半導體業,移出,突破失敗,449.32,70.0,,6,,,,,2026-03
2026-03-31,4958,臻鼎-KY,電子零組件業,移出,掉出掃描母體,224.96,73.0,,5,,,,,2026-03
2026-03-31,3167,大量,電機機械,移出,離高點太遠,366.72,88.0,,1,,,,,2026-03
2026-04-01,6830,汎銓,其他電子業,進榜,觸發,513.22,97.0,1.0,0,80.2,1.5,-3.3,3.0,2026-04
2026-04-01,6830,汎銓,其他電子業,觸發,進榜即觸發,513.22,97.0,1.0,0,80.2,1.5,-3.3,3.0,2026-04
2026-04-01,4906,正文,通信網路業,進榜,觸發,39.22,78.0,1.0,0,-13.6,1.5,8.9,3.0,2026-04
2026-04-01,4906,正文,通信網路業,觸發,進榜即觸發,39.22,78.0,1.0,0,-13.6,1.5,8.9,3.0,2026-04
2026-04-01,7419,達勝,電子零組件業,進榜,準備,173.0,100.0,2.0,0,-23.1,1.5,-58.6,3.0,2026-04
2026-04-01,3221,台嘉碩,通信網路業,進榜,準備,38.61,88.0,2.0,0,12.1,1.5,51.0,3.0,2026-04
2026-04-01,1582,信錦,電子工業,進榜,準備,104.47,81.0,1.0,0,-13.0,1.5,-20.2,3.0,2026-04
2026-04-01,2484,希華,電子工業,進榜,準備,30.96,75.0,3.0,0,32.8,1.5,132.3,3.0,2026-04
2026-04-01,6147,頎邦,半導體業,進榜,準備,75.46,74.0,1.0,0,134.3,1.5,180.3,3.0,2026-04
2026-04-01,8091,翔名,電子零組件業,進榜,準備,154.86,71.0,1.0,0,25.1,1.5,75.3,3.0,2026-04
2026-04-01,6213,聯茂,電子工業,觸發,,161.64,76.0,,5,77.9,1.5,127.3,3.0,2026-04
2026-04-01,4960,誠美材,電子工業,移出,離高點太遠,21.9,80.0,,21,,,,,2026-04
2026-04-01,1305,華夏,塑膠工業,移出,離高點太遠,16.77,77.0,,2,,,,,2026-04
2026-04-01,1308,亞聚,塑膠工業,移出,離高點太遠,17.65,75.0,,2,,,,,2026-04
2026-04-02,5475,德宏,電子零組件業,進榜,觸發,246.5,99.0,3.0,0,57.4,2.8,-6.7,3.8,2026-04
2026-04-02,5475,德宏,電子零組件業,觸發,進榜即觸發,246.5,99.0,3.0,0,57.4,2.8,-6.7,3.8,2026-04
2026-04-02,3167,大量,電機機械,進榜,觸發,443.35,94.0,4.0,0,72.8,2.8,89.0,3.8,2026-04
2026-04-02,3167,大量,電機機械,觸發,進榜即觸發,443.35,94.0,4.0,0,72.8,2.8,89.0,3.8,2026-04
2026-04-02,6664,群翊,電子零組件業,進榜,觸發,344.81,72.0,1.0,0,30.5,2.8,12.1,3.8,2026-04
2026-04-02,6664,群翊,電子零組件業,觸發,進榜即觸發,344.81,72.0,1.0,0,30.5,2.8,12.1,3.8,2026-04
2026-04-02,3714,富采,電子工業,進榜,準備,53.42,77.0,3.0,0,37.6,2.8,16.8,3.8,2026-04
2026-04-02,3455,由田,光電業,進榜,準備,137.13,76.0,2.0,0,111.2,2.8,70.1,3.8,2026-04
2026-04-02,6727,亞泰金屬,電子零組件業,觸發,,354.14,89.0,,3,13.7,2.8,17.6,3.8,2026-04
2026-04-02,6147,頎邦,半導體業,觸發,,82.97,80.0,,1,111.3,2.8,164.0,3.8,2026-04
2026-04-02,3715,定穎投控,電子零組件業,移出,離高點太遠,170.92,85.0,,20,,,,,2026-04
2026-04-02,5292,華懋,綠能環保,移出,離高點太遠,187.54,74.0,,8,,,,,2026-04
2026-04-07,3163,波若威,通信網路業,進榜,觸發,887.27,99.0,6.0,0,8.6,2.5,-25.8,4.1,2026-04
2026-04-07,3163,波若威,通信網路業,觸發,進榜即觸發,887.27,99.0,6.0,0,8.6,2.5,-25.8,4.1,2026-04
2026-04-07,7751,竑騰,電子工業,進榜,觸發,1830.0,97.0,3.0,0,30.6,2.5,-23.0,4.1,2026-04
2026-04-07,7751,竑騰,電子工業,觸發,進榜即觸發,1830.0,97.0,3.0,0,30.6,2.5,-23.0,4.1,2026-04
2026-04-07,8438,昶昕,其他,進榜,觸發,77.18,96.0,3.0,0,14.2,2.5,29.6,4.1,2026-04
2026-04-07,8438,昶昕,其他,觸發,進榜即觸發,77.18,96.0,3.0,0,14.2,2.5,29.6,4.1,2026-04
2026-04-07,6285,啟碁,通信網路業,進榜,觸發,193.74,85.0,4.0,0,18.3,2.5,33.2,4.1,2026-04
2026-04-07,6285,啟碁,通信網路業,觸發,進榜即觸發,193.74,85.0,4.0,0,18.3,2.5,33.2,4.1,2026-04
2026-04-07,4991,環宇-KY,半導體業,進榜,準備,470.5,95.0,3.0,0,54.1,2.5,11.8,4.1,2026-04
2026-04-07,6739,竹陞科技,其他電子業,進榜,準備,1398.28,87.0,3.0,0,2.8,2.5,-14.2,4.1,2026-04
2026-04-07,2351,順德,電子工業,進榜,準備,108.28,73.0,1.0,0,43.6,2.5,95.4,4.1,2026-04
2026-04-07,3455,由田,光電業,觸發,,150.45,81.0,,5,95.4,2.5,70.5,4.1,2026-04
2026-04-07,5291,邑昇,電子零組件業,移出,離高點太遠,66.31,96.0,,15,,,,,2026-04
2026-04-07,4906,正文,通信網路業,移出,突破失敗,36.06,73.0,,6,,,,,2026-04
2026-04-08,6715,嘉基,電子工業,進榜,觸發,371.12,98.0,1.0,0,23.9,1.5,30.3,4.4,2026-04
2026-04-08,6715,嘉基,電子工業,觸發,進榜即觸發,371.12,98.0,1.0,0,23.9,1.5,30.3,4.4,2026-04
2026-04-08,3037,欣興,電子工業,進榜,觸發,618.73,97.0,1.0,0,44.5,1.5,56.3,4.4,2026-04
2026-04-08,3037,欣興,電子工業,觸發,進榜即觸發,618.73,97.0,1.0,0,44.5,1.5,56.3,4.4,2026-04
2026-04-08,8021,尖點,其他電子業,進榜,觸發,291.81,95.0,4.0,0,45.2,1.5,90.4,4.4,2026-04
2026-04-08,8021,尖點,其他電子業,觸發,進榜即觸發,291.81,95.0,4.0,0,45.2,1.5,90.4,4.4,2026-04
2026-04-08,3093,港建*,其他電子類,進榜,觸發,56.91,91.0,2.0,0,8.3,1.5,23.3,4.4,2026-04
2026-04-08,3093,港建*,其他電子類,觸發,進榜即觸發,56.91,91.0,2.0,0,8.3,1.5,23.3,4.4,2026-04
2026-04-08,2399,映泰,電子工業,進榜,觸發,37.95,83.0,1.0,0,14.6,1.5,31.8,4.4,2026-04
2026-04-08,2399,映泰,電子工業,觸發,進榜即觸發,37.95,83.0,1.0,0,14.6,1.5,31.8,4.4,2026-04
2026-04-08,6257,矽格,半導體業,進榜,觸發,167.85,83.0,5.0,0,24.9,1.5,49.3,4.4,2026-04
2026-04-08,6257,矽格,半導體業,觸發,進榜即觸發,167.85,83.0,5.0,0,24.9,1.5,49.3,4.4,2026-04
2026-04-08,4958,臻鼎-KY,電子零組件業,進榜,觸發,245.82,78.0,4.0,0,72.5,1.5,149.4,4.4,2026-04
2026-04-08,4958,臻鼎-KY,電子零組件業,觸發,進榜即觸發,245.82,78.0,4.0,0,72.5,1.5,149.4,4.4,2026-04
2026-04-08,6944,兆聯實業,綠能環保,進榜,觸發,677.85,78.0,6.0,0,9.9,1.5,10.7,4.4,2026-04
2026-04-08,6944,兆聯實業,綠能環保,觸發,進榜即觸發,677.85,78.0,6.0,0,9.9,1.5,10.7,4.4,2026-04
2026-04-08,2330,台積電,半導體業,進榜,觸發,1944.81,74.0,2.0,0,18.5,1.5,25.7,4.4,2026-04
2026-04-08,2330,台積電,半導體業,觸發,進榜即觸發,1944.81,74.0,2.0,0,18.5,1.5,25.7,4.4,2026-04
2026-04-08,2472,立隆電,電子工業,進榜,觸發,138.4,74.0,4.0,0,43.4,1.5,202.5,4.4,2026-04
2026-04-08,2472,立隆電,電子工業,觸發,進榜即觸發,138.4,74.0,4.0,0,43.4,1.5,202.5,4.4,2026-04
2026-04-08,6190,萬泰科,通信網路業,進榜,觸發,59.49,73.0,4.0,0,22.5,1.5,40.7,4.4,2026-04
2026-04-08,6190,萬泰科,通信網路業,觸發,進榜即觸發,59.49,73.0,4.0,0,22.5,1.5,40.7,4.4,2026-04
2026-04-08,4760,勤凱,其他電子類,進榜,觸發,223.05,72.0,2.0,0,17.4,1.5,52.3,4.4,2026-04
2026-04-08,4760,勤凱,其他電子類,觸發,進榜即觸發,223.05,72.0,2.0,0,17.4,1.5,52.3,4.4,2026-04
2026-04-08,6187,萬潤,其他電子類,進榜,準備,967.7,95.0,2.0,0,15.3,1.5,5.1,4.4,2026-04
2026-04-08,1717,長興,化學工業,進榜,準備,66.06,80.0,3.0,0,20.3,1.5,23.5,4.4,2026-04
2026-04-08,3583,辛耘,半導體業,進榜,準備,551.87,79.0,1.0,0,43.1,1.5,52.8,4.4,2026-04
2026-04-08,1560,中砂,電機機械,進榜,準備,497.66,74.0,3.0,0,15.2,1.5,50.9,4.4,2026-04
2026-04-08,6672,騰輝電子-KY,電子工業,進榜,準備,138.45,72.0,3.0,0,63.2,1.5,127.5,4.4,2026-04
2026-04-08,2308,台達電,電子工業,觸發,,1656.34,84.0,,22,36.9,1.5,25.3,4.4,2026-04
2026-04-08,2419,仲琦,通信網路業,觸發,,36.95,77.0,,13,-16.9,1.5,-19.6,4.4,2026-04
2026-04-08,3265,台星科,半導體業,觸發,,154.56,75.0,,12,17.1,1.5,19.7,4.4,2026-04
2026-04-08,2605,新興,航運業,移出,離高點太遠,37.45,79.0,,22,,,,,2026-04
2026-04-08,1304,台聚,塑膠工業,移出,離高點太遠,15.82,76.0,,9,,,,,2026-04
2026-04-08,6664,群翊,電子零組件業,移出,掉出掃描母體,349.67,73.0,,6,,,,,2026-04
2026-04-09,3234,光環,通信網路業,進榜,觸發,100.05,94.0,3.0,0,-6.7,1.3,23.8,4.6,2026-04
2026-04-09,3234,光環,通信網路業,觸發,進榜即觸發,100.05,94.0,3.0,0,-6.7,1.3,23.8,4.6,2026-04
2026-04-09,8996,高力,電機機械,進榜,觸發,1010.0,94.0,2.0,0,0.5,1.3,41.1,4.6,2026-04
2026-04-09,8996,高力,電機機械,觸發,進榜即觸發,1010.0,94.0,2.0,0,0.5,1.3,41.1,4.6,2026-04
2026-04-09,2426,鼎元,光電業,進榜,觸發,42.95,93.0,1.0,0,57.0,1.3,84.4,4.6,2026-04
2026-04-09,2426,鼎元,光電業,觸發,進榜即觸發,42.95,93.0,1.0,0,57.0,1.3,84.4,4.6,2026-04
2026-04-09,6451,訊芯-KY,半導體業,進榜,觸發,392.8,93.0,3.0,0,12.2,1.3,32.6,4.6,2026-04
2026-04-09,6451,訊芯-KY,半導體業,觸發,進榜即觸發,392.8,93.0,3.0,0,12.2,1.3,32.6,4.6,2026-04
2026-04-09,6903,巨漢,其他電子業,進榜,觸發,347.76,91.0,6.0,0,18.7,1.3,12.9,4.6,2026-04
2026-04-09,6903,巨漢,其他電子業,觸發,進榜即觸發,347.76,91.0,6.0,0,18.7,1.3,12.9,4.6,2026-04
2026-04-09,2368,金像電,電子零組件業,進榜,觸發,1087.31,89.0,4.0,0,21.5,1.3,12.7,4.6,2026-04
2026-04-09,2368,金像電,電子零組件業,觸發,進榜即觸發,1087.31,89.0,4.0,0,21.5,1.3,12.7,4.6,2026-04
2026-04-09,2486,一詮,光電業,進榜,觸發,173.68,89.0,1.0,0,61.8,1.3,49.4,4.6,2026-04
2026-04-09,2486,一詮,光電業,觸發,進榜即觸發,173.68,89.0,1.0,0,61.8,1.3,49.4,4.6,2026-04
2026-04-09,3264,欣銓,半導體業,進榜,觸發,176.98,86.0,5.0,0,24.1,1.3,45.2,4.6,2026-04
2026-04-09,3264,欣銓,半導體業,觸發,進榜即觸發,176.98,86.0,5.0,0,24.1,1.3,45.2,4.6,2026-04
2026-04-09,3363,上詮,通信網路業,進榜,觸發,763.0,86.0,4.0,0,6.2,1.3,-24.8,4.6,2026-04
2026-04-09,3363,上詮,通信網路業,觸發,進榜即觸發,763.0,86.0,4.0,0,6.2,1.3,-24.8,4.6,2026-04
2026-04-09,3028,增你強,電子工業,進榜,觸發,56.7,83.0,3.0,0,32.6,1.3,38.6,4.6,2026-04
2026-04-09,3028,增你強,電子工業,觸發,進榜即觸發,56.7,83.0,3.0,0,32.6,1.3,38.6,4.6,2026-04
2026-04-09,2409,友達,光電業,進榜,觸發,18.43,74.0,3.0,0,-4.8,1.3,69.1,4.6,2026-04
2026-04-09,2409,友達,光電業,觸發,進榜即觸發,18.43,74.0,3.0,0,-4.8,1.3,69.1,4.6,2026-04
2026-04-09,5243,乙盛-KY,電子工業,進榜,觸發,113.5,74.0,3.0,0,-5.7,1.3,-8.8,4.6,2026-04
