日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,樞紐,報酬20D,基準20D,報酬60D,基準60D,報酬120D,基準120D,報酬180D,基準180D,次日開盤,跳空%,報酬20D開,基準20D開,報酬60D開,基準60D開,報酬120D開,基準120D開,報酬180D開,基準180D開,月,來源
2017-01-13,1301,台塑,塑膠工業,進榜,準備,61.22,71.0,1.0,0,,3.1,4.3,0.0,2.3,5.2,5.3,9.1,7.9,60.9,-0.5,3.6,4.5,0.6,2.4,5.8,5.1,9.7,7.8,2017-01,2017
2017-01-16,4977,眾達-KY,電子工業,移出,突破失敗,52.48,92.0,,10,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-16,6505,台塑化,油電燃氣業,移出,掉出掃描母體,78.92,72.0,,17,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-16,1312,國喬,塑膠工業,移出,掉出掃描母體,16.82,87.0,,40,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-16,3264,欣銓,半導體業,移出,掉出掃描母體,15.34,74.0,,48,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-16,3706,神達,電子工業,移出,逾期,13.67,86.0,,56,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-16,3044,健鼎,電子工業,進榜,準備,46.07,71.0,1.0,0,,9.7,4.7,9.1,3.4,31.5,6.0,52.1,8.7,46.2,0.4,9.3,4.6,8.6,3.3,31.0,5.9,51.5,8.5,2017-01,2017
2017-01-16,1301,台塑,塑膠工業,移出,掉出掃描母體,61.22,71.0,,3,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-17,3019,亞光,光電業,觸發,等待後觸發,27.83,88.0,1.0,4,25.09,37.9,4.5,47.9,2.7,49.1,5.7,264.5,8.6,28.5,2.6,34.5,4.5,44.2,2.6,45.4,5.7,255.4,8.5,2017-01,2017
2017-01-17,4906,正文,通信網路業,移出,晚期未觸發,15.76,85.0,,39,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-17,2104,國際中橡,橡膠工業,移出,逾期,18.79,80.0,,56,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-17,1326,台化,塑膠工業,移出,掉出掃描母體,65.95,72.0,,5,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-17,3406,玉晶光,光電業,觸發,等待後觸發,105.82,99.0,2.0,4,98.9,61.9,4.5,134.6,2.7,163.1,5.7,215.4,8.6,108.7,2.7,57.7,4.5,128.5,2.6,156.2,5.7,207.1,8.5,2017-01,2017
2017-01-17,2340,台亞,光電業,進榜,準備,13.09,72.0,3.0,0,,21.9,4.5,20.5,2.7,25.1,5.7,36.0,8.6,13.1,0.4,21.5,4.5,20.1,2.6,24.6,5.7,35.5,8.5,2017-01,2017
2017-01-17,1310,台苯,塑膠工業,進榜,準備,14.34,88.0,3.0,0,,13.8,4.5,10.7,2.7,13.5,5.7,7.6,8.6,14.5,1.0,12.7,4.5,9.6,2.6,12.4,5.7,6.6,8.5,2017-01,2017
2017-01-17,1718,中纖,化學工業,進榜,準備,7.27,77.0,2.0,0,,6.3,4.5,-11.1,2.7,-0.2,5.7,1.9,8.6,7.3,0.2,6.1,4.5,-11.3,2.6,-0.5,5.7,1.7,8.5,2017-01,2017
2017-01-17,4919,新唐,半導體業,進榜,準備,27.36,74.0,3.0,0,,15.7,4.5,5.1,2.7,32.0,5.7,76.5,8.6,27.4,0.0,15.7,4.5,5.1,2.6,32.0,5.7,76.5,8.5,2017-01,2017
2017-01-17,3689,湧德,電子零組件業,進榜,準備,25.65,89.0,1.0,0,,-7.7,4.5,-6.3,2.7,-1.8,5.7,64.1,8.6,25.5,-0.8,-7.0,4.5,-5.6,2.6,-1.1,5.7,65.4,8.5,2017-01,2017
2017-01-17,1309,台達化,塑膠工業,進榜,準備,7.23,90.0,3.0,0,,0.9,4.5,-15.2,2.7,-5.9,5.7,0.5,8.6,7.3,0.5,0.5,4.5,-15.6,2.6,-6.3,5.7,0.0,8.5,2017-01,2017
2017-01-17,3217,優群,電子零組件業,進榜,準備,14.5,96.0,1.0,0,,7.7,4.5,-3.8,2.7,0.9,5.7,30.1,8.6,14.7,1.5,6.1,4.5,-5.3,2.6,-0.6,5.7,28.1,8.5,2017-01,2017
2017-01-18,2340,台亞,光電業,移出,晚期未觸發,13.09,71.0,,1,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-18,2204,中華,汽車工業,觸發,等待後觸發,29.23,76.0,1.0,7,28.77,0.5,4.5,-5.4,2.9,-1.4,5.6,0.3,8.4,29.2,0.0,0.5,4.4,-5.4,2.8,-1.4,5.5,0.3,8.4,2017-01,2017
2017-01-18,2439,美律,通信網路業,進榜,準備,75.16,94.0,3.0,0,,8.0,4.5,15.2,2.9,66.0,5.6,68.3,8.4,76.3,1.5,6.4,4.4,13.5,2.8,63.5,5.5,65.8,8.4,2017-01,2017
2017-01-18,1455,集盛,紡織纖維,觸發,進榜即觸發,8.21,79.0,1.0,0,8.21,17.3,4.5,-8.1,2.9,-3.1,5.6,24.6,8.4,8.2,0.0,17.3,4.4,-8.1,2.8,-3.1,5.5,24.6,8.4,2017-01,2017
2017-01-18,1455,集盛,紡織纖維,進榜,觸發,8.21,79.0,1.0,0,,17.3,4.5,-8.1,2.9,-3.1,5.6,24.6,8.4,8.2,0.0,17.3,4.4,-8.1,2.8,-3.1,5.5,24.6,8.4,2017-01,2017
2017-01-18,2023,燁輝,鋼鐵工業,觸發,進榜即觸發,9.13,87.0,4.0,0,9.13,17.4,4.5,1.6,2.9,8.5,5.6,3.0,8.4,9.1,0.0,17.4,4.4,1.6,2.8,8.5,5.5,3.0,8.4,2017-01,2017
2017-01-18,2023,燁輝,鋼鐵工業,進榜,觸發,9.13,87.0,4.0,0,,17.4,4.5,1.6,2.9,8.5,5.6,3.0,8.4,9.1,0.0,17.4,4.4,1.6,2.8,8.5,5.5,3.0,8.4,2017-01,2017
2017-01-19,5534,長虹,建材營造,進榜,準備,31.33,78.0,3.0,0,,10.9,4.3,9.2,3.1,9.8,5.6,24.0,8.0,31.3,0.0,10.9,4.2,9.2,3.0,9.8,5.6,24.0,7.7,2017-01,2017
2017-01-19,6213,聯茂,電子工業,進榜,準備,26.22,75.0,3.0,0,,8.4,4.3,15.9,3.1,13.4,5.6,81.6,8.0,26.7,1.7,6.6,4.2,14.0,3.0,11.5,5.6,78.6,7.7,2017-01,2017
2017-01-19,2002,中鋼,鋼鐵工業,進榜,準備,18.19,71.0,2.0,0,,4.0,4.3,-0.8,3.1,1.2,5.6,2.2,8.0,18.1,-0.4,4.4,4.2,-0.4,3.0,1.6,5.6,2.6,7.7,2017-01,2017
2017-01-19,5305,敦南,半導體業,觸發,等待後觸發,24.91,87.0,3.0,9,21.84,4.2,4.3,-1.7,3.1,7.8,5.6,36.7,8.0,25.7,3.1,1.0,4.2,-4.7,3.0,4.5,5.6,32.6,7.7,2017-01,2017
2017-01-19,3044,健鼎,電子工業,移出,掉出掃描母體,47.15,71.0,,3,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-20,8110,華東,電子工業,移出,逾期,9.9,82.0,,56,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-20,2467,志聖,電子工業,移出,離高點太遠,11.23,81.0,,16,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-20,1314,中石化,塑膠工業,進榜,準備,8.58,83.0,3.0,0,,17.4,4.3,10.1,3.0,19.8,5.7,33.3,8.1,8.6,0.0,17.4,4.1,10.1,2.7,19.8,5.4,33.3,7.6,2017-01,2017
2017-01-20,2002,中鋼,鋼鐵工業,移出,掉出掃描母體,18.19,71.0,,1,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-23,2383,台光電,電子工業,進榜,觸發,82.79,93.0,4.0,0,,-1.8,3.9,8.1,3.1,32.3,5.6,20.5,7.4,84.3,1.8,-3.5,3.7,6.2,2.7,30.0,5.3,18.4,7.4,2017-01,2017
2017-01-23,2383,台光電,電子工業,觸發,進榜即觸發,82.79,93.0,4.0,0,82.79,-1.8,3.9,8.1,3.1,32.3,5.6,20.5,7.4,84.3,1.8,-3.5,3.7,6.2,2.7,30.0,5.3,18.4,7.4,2017-01,2017
2017-01-23,2344,華邦電,半導體業,進榜,觸發,9.74,87.0,4.0,0,,-14.0,3.9,32.7,3.1,46.3,5.6,124.9,7.4,9.9,1.6,-15.3,3.7,30.7,2.7,44.1,5.3,121.5,7.4,2017-01,2017
2017-01-23,2344,華邦電,半導體業,觸發,進榜即觸發,9.74,87.0,4.0,0,9.74,-14.0,3.9,32.7,3.1,46.3,5.6,124.9,7.4,9.9,1.6,-15.3,3.7,30.7,2.7,44.1,5.3,121.5,7.4,2017-01,2017
2017-01-23,2031,新光鋼,鋼鐵工業,進榜,準備,13.2,90.0,3.0,0,,2.9,3.9,1.6,3.1,41.7,5.6,43.1,7.4,13.3,0.4,2.4,3.7,1.1,2.7,41.0,5.3,42.5,7.4,2017-01,2017
2017-01-23,2034,允強,鋼鐵工業,移出,逾期,15.34,76.0,,56,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-23,3481,群創,光電業,移出,掉出掃描母體,10.27,72.0,,17,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-24,2520,冠德,建材營造,移出,逾期,9.72,81.0,,56,,,,,,,,,,,,,,,,,,,,2017-01,2017
2017-01-24,3481,群創,光電業,進榜,準備,10.35,72.0,1.0,0,,-6.4,3.7,8.7,3.1,11.0,5.1,7.5,7.4,10.5,1.9,-8.2,3.4,6.7,2.9,8.9,4.5,5.5,7.0,2017-01,2017
2017-01-24,3260,威剛,半導體業,進榜,準備,32.16,72.0,3.0,0,,6.3,3.7,36.4,3.1,64.5,5.1,79.1,7.4,32.5,1.0,5.3,3.4,35.1,2.9,63.0,4.5,77.4,7.0,2017-01,2017
2017-01-24,1313,聯成,塑膠工業,進榜,準備,8.8,89.0,2.0,0,,2.6,3.7,-4.1,3.1,5.2,5.1,33.6,7.4,8.9,0.7,1.9,3.4,-4.8,2.9,4.4,4.5,32.6,7.0,2017-01,2017
2017-01-24,3224,三顧,電子通路業,進榜,準備,38.38,92.0,2.0,0,,5.1,3.7,12.6,3.1,-0.7,5.1,-5.6,7.4,38.7,0.7,4.4,3.4,11.7,2.9,-1.5,4.5,-6.3,7.0,2017-01,2017
2017-01-24,2915,潤泰全,貿易百貨,進榜,準備,41.07,74.0,2.0,0,,-1.0,3.7,-16.0,3.1,-20.2,5.1,-17.8,7.4,40.6,-1.0,0.0,3.4,-15.1,2.9,-19.4,4.5,-16.9,7.0,2017-01,2017
2017-02-02,1312,國喬,塑膠工業,進榜,準備,17.26,82.0,3.0,0,,0.5,3.4,-8.3,2.5,7.0,5.0,12.4,7.0,17.5,1.2,-0.7,3.2,-9.4,2.3,5.8,4.8,11.1,6.7,2017-02,2017
2017-02-02,3481,群創,光電業,觸發,等待後觸發,11.13,81.0,1.0,9,10.43,-13.7,3.4,0.0,2.5,6.0,5.0,-1.5,7.0,11.1,0.0,-13.7,3.2,0.0,2.3,6.0,4.8,-1.5,6.7,2017-02,2017
2017-02-02,5009,榮剛,鋼鐵工業,觸發,等待後觸發,15.0,86.0,1.0,20,13.66,11.1,3.4,-10.8,2.5,-7.4,5.0,-4.6,7.0,15.3,1.8,9.0,3.2,-12.4,2.3,-9.0,4.8,-6.3,6.7,2017-02,2017
2017-02-02,1560,中砂,電機機械,觸發,等待後觸發,51.5,82.0,3.0,50,45.32,8.6,3.4,1.7,2.5,13.9,5.0,16.6,7.0,51.6,0.3,8.3,3.2,1.4,2.3,13.6,4.8,16.2,6.7,2017-02,2017
2017-02-02,1304,台聚,塑膠工業,進榜,準備,11.25,72.0,2.0,0,,2.2,3.4,-7.7,2.5,-2.4,5.0,-3.1,7.0,11.3,0.3,1.8,3.2,-8.0,2.3,-2.7,4.8,-3.4,6.7,2017-02,2017
2017-02-02,2104,國際中橡,橡膠工業,進榜,準備,18.5,77.0,1.0,0,,6.3,3.4,5.6,2.5,20.4,5.0,60.7,7.0,18.6,0.5,5.7,3.2,5.0,2.3,19.8,4.8,59.9,6.7,2017-02,2017
2017-02-02,3706,神達,電子工業,進榜,準備,14.65,85.0,2.0,0,,-5.1,3.4,-6.0,2.5,12.3,5.0,16.9,7.0,14.7,0.4,-5.5,3.2,-6.4,2.3,11.8,4.8,16.4,6.7,2017-02,2017
